"Team" "Date" "" "Opponent" "" "Cmp" "Att" "Pct" "Yds" "TD" "Att" "Yds" "Avg" "TD" "Plays" "Yds" "Avg" "Pass" "Rush" "Pen" "Tot" "No." "Yds" "Fum" "Int" "TO"
"352" "mississippi-state" "2017-10-21" "" "Kentucky" "W (45-7)" 14 30 46.7 145 0 29 115 4 1 59 260 4.4 8 5 1 14 4 41 0 2 2
"353" "mississippi-state" "2017-10-28" "@" "Texas A&M" "W (35-14)" 16 41 39 189 1 28 96 3.4 1 69 285 4.1 7 6 2 15 4 30 0 3 3
"354" "mississippi-state" "2017-11-04" "" "Massachusetts" "W (34-23)" 15 28 53.6 223 1 32 127 4 0 60 350 5.8 3 6 3 12 5 55 0 1 1
"355" "mississippi-state" "2017-11-11" "" "Alabama" "L (24-31)" 10 19 52.6 242 1 38 202 5.3 3 57 444 7.8 7 11 1 19 5 60 0 0 0
"356" "mississippi-state" "2017-11-18" "@" "Arkansas" "W (28-21)" 12 18 66.7 124 0 34 97 2.9 2 52 221 4.3 7 3 2 12 4 35 1 0 1
"357" "mississippi-state" "2017-11-23" "" "Mississippi" "L (28-31)" 10 22 45.5 247 2 32 108 3.4 2 54 355 6.6 4 6 1 11 13 121 1 1 2
"358" "mississippi-state" "2017-12-30" "N" "Louisville*" "W (31-27)" 13 31 41.9 171 2 39 187 4.8 1 70 358 5.1 9 7 4 20 6 42 0 4 4
"359" "miami-fl" "2017-09-02" "" "Bethune-Cookman" "W (41-13)" 25 39 64.1 229 0 30 121 4 1 69 350 5.1 10 8 2 20 13 96 1 1 2
"360" "miami-fl" "2017-09-23" "" "Toledo" "W (52-30)" 29 50 58 344 3 34 102 3 0 84 446 5.3 16 6 1 23 10 77 1 0 1
"361" "miami-fl" "2017-09-29" "@" "Duke" "W (31-6)" 21 42 50 166 0 46 183 4 0 88 349 4 7 14 3 24 7 82 1 1 2
"362" "miami-fl" "2017-10-07" "@" "Florida State" "W (24-20)" 17 28 60.7 203 2 43 203 4.7 0 71 406 5.7 9 12 1 22 7 65 0 2 2
"363" "miami-fl" "2017-10-14" "" "Georgia Tech" "W (25-24)" 3 7 42.9 55 1 53 226 4.3 1 60 281 4.7 1 14 1 16 1 6 1 0 1
"364" "miami-fl" "2017-10-21" "" "Syracuse" "W (27-19)" 14 42 33.3 135 0 51 264 5.2 1 93 399 4.3 7 15 1 23 3 22 0 4 4
"365" "miami-fl" "2017-10-28" "@" "North Carolina" "W (24-19)" 20 46 43.5 252 2 46 176 3.8 0 92 428 4.7 12 12 3 27 7 56 1 3 4
"366" "miami-fl" "2017-11-04" "" "Virginia Tech" "W (28-10)" 20 32 62.5 197 0 43 102 2.4 1 75 299 4 11 8 3 22 4 60 2 2 4
"367" "miami-fl" "2017-11-11" "" "Notre Dame" "W (41-8)" 13 27 48.1 152 1 36 109 3 0 63 261 4.1 9 4 0 13 6 49 1 3 4
"368" "miami-fl" "2017-11-18" "" "Virginia" "W (44-28)" 28 37 75.7 384 4 28 55 2 0 65 439 6.8 13 3 2 18 6 40 2 1 3
"369" "miami-fl" "2017-11-24" "@" "Pittsburgh" "L (14-24)" 18 29 62.1 193 1 45 152 3.4 2 74 345 4.7 6 12 2 20 5 54 2 0 2
"370" "miami-fl" "2017-12-02" "N" "Clemson" "L (3-38)" 25 34 73.5 254 1 41 77 1.9 4 75 331 4.4 13 5 0 18 2 13 1 0 1
"371" "miami-fl" "2017-12-30" "" "Wisconsin*" "L (24-34)" 23 34 67.6 258 4 44 142 3.2 0 78 400 5.1 15 7 2 24 3 35 1 0 1
"372" "florida-state" "2017-09-02" "N" "Alabama" "L (7-24)" 10 18 55.6 96 1 42 173 4.1 1 60 269 4.5 4 8 1 13 5 30 0 0 0
